"Alignment ID","Average Rt(min)","Average Mz","Metabolite name","Adduct type","Post curation result","Fill %","MS/MS assigned","Reference RT","Reference m/z","Formula","Ontology","INCHIKEY","SMILES","Annotation tag (VS1.0)","RT matched","m/z matched","MS/MS matched","Total score","RT similarity","Dot product","Reverse dot product","Fragment presence %","S/N average","blank_1","blank_2","blank_3","blank_4","exudate_1","exudate_2","exudate_3","FC_1","FC_2","FC_3","fungi_old_1","fungi_old_2","fungi_old_3","leaf_1","leaf_2","leaf_3","new_in_P08","new_in_P09","new_in_P10","new_out_P08","new_out_P09","new_out_P10","root_1","root_2","root_3","Soil_control_1","Soil_control_2","Soil_control_3","feature_name","blank_mean","maximum_biological_signal","sample_to_blank_ratio","present_in_any_group","number_detected","leaf_detected_n","root_detected_n","exudate_detected_n","soil_detected_n","leaf_present","root_present","exudate_present","soil_present","plant_pattern","RT_flag","MSMS_flag","annotation_flag","plant_candidate_class","leaf_mean_raw","root_mean_raw","exudate_mean_raw","soil_mean_raw"
361,0.696,104.05297,"Unknown","[M+H]+","ion correlated with 4471; ion correlated with 1256; ion correlated with 1567; ion correlated with 2015; ion correlated with 2363; ion correlated with 2543; ion correlated with 1187; ion correlated with 1700; ion correlated with 1441; ion correlated with 530; ion correlated with 1376; ion correlated with 2929; found in higher mz's MsMs_1031",0.321,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",134.37,0,8166,4011,0,2878,5376,0,1581957,2265126,2245500,831391,0,0,0,22131,79963,349149,470969,261830,831275,1585576,1656351,0,0,0,0,4022,0,"F361_mz104.053_rt0.7",4059,2265126,557.913054187192,TRUE,15,2,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",34031.3333333333,0,2751.33333333333,1340.66666666667
2010,0.658,219.09801,"Unknown","[M+H]+",NA,0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",88.52,0,0,2665,0,4282,3377,0,327404,434043,485634,325435,29724,16451,292287,264115,322371,30916,52490,33362,10778,220884,224633,0,0,0,0,0,0,"F2010_mz219.098_rt0.66",888.333333333333,485634,546.066341829085,TRUE,17,3,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",292924.333333333,0,2553,0
3654,1.162,348.20224,"Unknown","[M+H]+","ion correlated with 4412; ion correlated with 4838; ion correlated with 4480; ion correlated with 3739; ion correlated with 4333; ion correlated with 2871; ion correlated with 1896; ion correlated with 3957; ion correlated with 3752; ion correlated with 3910; ion correlated with 4762; ion correlated with 4484; ion correlated with 4656; ion correlated with 3224; ion correlated with 4726; ion correlated with 1381; ion correlated with 1635; ion correlated with 3105; ion correlated with 3258; ion correlated with 3816; ion correlated with 4698; ion correlated with 3600; ion correlated with 4688; ion correlated with 4556",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",174.75,0,2300,0,0,0,1584,1788,4002,0,5158,6446,7005,8309,159945,130538,300998,0,0,0,0,0,3990,0,0,10400,0,0,0,"F3654_mz348.2022_rt1.16",766.666666666667,300998,392.095961788971,TRUE,12,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",197160.333333333,3466.66666666667,1124,0
1348,0.927,173.12888,"Unknown","[M+H]+","ion correlated with 2034; ion correlated with 1623; ion correlated with 824; ion correlated with 1498; ion correlated with 1867; ion correlated with 2082",0.429,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",67.22,4440,2160,0,0,0,2811,1869,557586,659344,578520,711468,859455,829622,70782,12307,24392,159253,296691,146967,404355,578782,583338,42780,0,0,2629,0,0,"F1348_mz173.1289_rt0.93",2200,859455,390.484325306679,TRUE,19,3,1,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",35827,14260,1560,876.333333333333
3224,1.192,310.1424,"Unknown","[M+H]+","ion correlated with 5140; ion correlated with 4677; ion correlated with 3739; ion correlated with 4333; ion correlated with 3654; ion correlated with 4110; ion correlated with 4353; ion correlated with 4341; ion correlated with 4388; ion correlated with 2740; ion correlated with 4166; ion correlated with 4206; ion correlated with 4952; ion correlated with 3957; ion correlated with 3752; ion correlated with 4960; ion correlated with 4041; ion correlated with 3635; ion correlated with 4789; ion correlated with 4803; ion correlated with 4937; ion correlated with 4448; ion correlated with 1381; ion correlated with 1635; ion correlated with 4062; ion correlated with 3600; ion correlated with 4688; ion correlated with 4825; ion correlated with 4381; ion correlated with 1402; ion correlated with 3563; ion correlated with 2624; ion correlated with 3886; ion correlated with 3934; ion correlated with 3051",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",12.37,0,0,1966,0,2363,2148,0,4328,1463,3440,6303,24322,20131,180888,88098,187889,0,3396,2973,5808,3697,10377,0,0,3884,0,1530,0,"F3224_mz310.1424_rt1.19",655.333333333333,187889,286.272219400711,TRUE,18,3,1,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",152291.666666667,1294.66666666667,1503.66666666667,510
3049,0.97,297.15695,"Unknown","[M+H]+","ion correlated with 1960",0.036,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",27.86,0,0,2135,0,2066,2348,2180,190463,188353,128690,89147,31329,52848,25777,0,8497,35971,62007,37042,125116,168020,56003,0,0,0,0,3391,0,"F3049_mz297.157_rt0.97",711.666666666667,190463,267.255378858746,TRUE,18,2,0,3,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",11424.6666666667,0,2198,1130.33333333333
1594,1.421,191.1069,"Unknown","[M+H]+","ion correlated with 954",0.071,TRUE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",20.4,3505,3139,1377,0,1332,0,2424,685,3474,3872,5712,3059,4636,656927,180457,22389,2016,2112,0,2614,0,3419,2380,0,0,0,0,0,"F1594_mz191.1069_rt1.42",2673.66666666667,656927,245.611166500499,TRUE,16,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","MS/MS available","Unknown","Leaf + Exudate; absent Root/Soil",286591,793.333333333333,1252,0
4196,4.528,409.27448,"Unknown","[M+H]+","ion correlated with 2383; ion correlated with 3324; ion correlated with 3519",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",15.17,0,1614,1560,0,1452,0,1392,0,0,0,0,3199,0,193971,151051,249914,0,0,0,2713,1950,0,0,0,1389,0,0,0,"F4196_mz409.2745_rt4.53",1058,249914,235.991501416431,TRUE,9,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",198312,463,948,0
1640,0.89,194.08147,"Unknown","[M+H]+","ion correlated with 1525",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",93.59,0,7381,5191,0,0,2352,3691,519899,324707,247482,491399,634759,719399,0,16475,70735,191450,247216,215935,300878,451164,456182,0,0,0,2284,0,0,"F1640_mz194.0815_rt0.89",4190.66666666667,719399,171.626242544732,TRUE,17,2,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",29070,0,2014.33333333333,761.333333333333
2626,0.652,267.20697,"Unknown","[M+H]+","ion correlated with 2739; similar chromatogram in higher mz_3534",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",179.78,20586,9172,9599,0,4489,4293,0,0,0,0,0,0,0,1821644,556617,727030,0,0,0,0,0,0,0,0,0,0,0,4709,"F2626_mz267.207_rt0.65",13119,1821644,138.844893292683,TRUE,6,3,0,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",1035097,0,2927.33333333333,1569.66666666667
1872,0.457,209.16515,"Unknown","[M+H]+","ion correlated with 3696; ion correlated with 2628; ion correlated with 4169; ion correlated with 4259; ion correlated with 4589; ion correlated with 3927; ion correlated with 4413; ion correlated with 4463; ion correlated with 4725; ion correlated with 4731; ion correlated with 3508; ion correlated with 4249; ion correlated with 3661; ion correlated with 3069; ion correlated with 3230; ion correlated with 3273; ion correlated with 998; ion correlated with 1091; ion correlated with 4124; ion correlated with 3142; ion correlated with 2129; ion correlated with 4171; ion correlated with 3533; ion correlated with 2556",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",32.42,0,7849,0,0,4645,0,4220,0,0,0,0,0,0,349183,344464,301636,0,0,0,0,0,0,0,0,0,0,0,0,"F1872_mz209.1652_rt0.46",2616.33333333333,349183,133.412124299542,TRUE,5,3,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Very early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",331761,0,2955,0
1201,0.8,164.05702,"Unknown","[M+H]+","ion correlated with 2115; ion correlated with 2464",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",31.52,5215,0,0,0,2743,2260,2453,160290,198355,206747,191379,94316,93909,29571,0,32780,0,0,21783,71260,107164,128350,0,0,0,0,0,3444,"F1201_mz164.057_rt0.8",1738.33333333333,206747,118.866232272901,TRUE,16,2,0,3,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",20783.6666666667,0,2485.33333333333,1148
1749,1.131,201.13887,"Unknown","[M+H]+","ion correlated with 1681; ion correlated with 1526; ion correlated with 1636; ion correlated with 2972",0.071,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",53.24,0,3466,3578,0,3685,1654,0,202423,212215,219882,200775,102525,102757,48786,29557,12577,54762,67884,45310,115081,151910,157729,0,0,4685,0,1964,0,"F1749_mz201.1389_rt1.13",2348,219882,93.6070668369519,TRUE,19,3,1,2,1,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",30306.6666666667,1561.66666666667,1779.66666666667,654.666666666667
847,0.732,139.00266,"Unknown","[M+H]+","ion correlated with 1617; ion correlated with 704; ion correlated with 1371; ion correlated with 2174",0.179,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",14.22,26853,3874,4791,0,6514,0,4338,142327,146199,160392,37569,0,0,522583,645073,664966,16486,0,0,61503,123145,103916,0,0,29792,0,0,0,"F847_mz139.0027_rt0.73",11839.3333333333,664966,56.1611722642944,TRUE,14,3,1,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","Early RT","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",610874,9930.66666666667,3617.33333333333,0
5050,9.696,714.5069,"Unknown","[M+H]+","ion correlated with 4121; ion correlated with 4278; ion correlated with 4545",0.107,FALSE,"null","null","null","null","null","null",999,FALSE,FALSE,FALSE,"null","null","null","null","null",17.14,14160,0,0,0,1339,832,0,235610,0,0,0,0,0,0,124121,190160,0,0,0,775,0,0,0,0,0,0,0,0,"F5050_mz714.5069_rt9.7",4720,235610,49.9070112264351,TRUE,6,2,0,2,0,TRUE,FALSE,TRUE,FALSE,"Leaf + Exudate","RT >= 1 min","No MS/MS assignment","Unknown","Leaf + Exudate; absent Root/Soil",104760.333333333,0,723.666666666667,0
